payment_id,customer_id,amount,timestamp,payment_status,failure_reason,attempt_number,payment_method,customer_lifetime_value,customer_total_payments,customer_success_rate,customer_failure_rate,average_payment,days_since_last_success,recovery_probability_ground_truth,recoverable,baseline_action,optimal_action,recovered,amount_recovered,split
PAY210039,C101679,8903.91,2026-06-20 12:56:47,failed,network_error,1,upi,84259.77,8,0.8922,0.1078,11805.24,17,0.9178,1,retry,schedule_retry,1,8903.91,train
PAY210040,C102000,50530.22,2026-07-30 12:04:43,failed,authentication_failure,1,netbanking,2305024.74,48,0.9139,0.0861,52544.95,21,0.6624,1,retry,escalate,1,50530.22,validation
PAY210041,C100690,6199.44,2026-03-04 09:13:26,failed,expired_card,2,upi,87943.58,25,0.8984,0.1016,3915.67,28,0.3784,1,retry,send_payment_link,0,0.0,test
PAY210042,C100080,1352.45,2026-05-07 18:09:05,failed,network_error,3,upi,52008.72,27,0.9398,0.0602,2049.54,46,0.7521,1,stop,schedule_retry,1,1352.45,train
PAY210043,C103158,40130.78,2026-07-25 09:56:05,failed,insufficient_funds,1,card,557731.64,24,0.6385,0.3615,36393.98,22,0.6323,1,retry,retry,0,0.0,train
PAY210044,C101984,7475.25,2026-01-25 18:50:53,failed,authentication_failure,1,upi,56661.31,9,0.936,0.064,6726.53,48,0.6672,1,retry,retry,1,7475.25,train
PAY210045,C103484,4534.17,2026-07-15 01:33:12,failed,payment_method_invalid,2,netbanking,83437.2,15,0.8754,0.1246,6353.87,28,0.235,1,retry,send_payment_link,0,0.0,train
PAY210046,C100487,4842.01,2026-02-18 22:01:10,failed,insufficient_funds,1,card,113173.22,24,0.9104,0.0896,5179.64,80,0.7094,1,retry,retry,1,4842.01,train
PAY210047,C101567,4503.75,2026-07-31 22:29:49,failed,expired_card,1,card,25494.69,5,0.8272,0.1728,6164.3,43,0.3834,1,retry,send_payment_link,0,0.0,train
PAY210048,C101029,5395.64,2026-06-27 02:29:38,failed,bank_decline,2,wallet,79087.62,17,0.8931,0.1069,5208.78,15,0.4518,0,retry,send_payment_link,0,0.0,train
PAY210049,C103364,5019.92,2026-02-13 15:53:14,failed,network_error,1,card,40275.65,9,0.8553,0.1447,5232.03,3,0.9245,1,retry,schedule_retry,1,5019.92,validation
PAY210050,C101507,3119.65,2026-02-06 10:34:43,failed,insufficient_funds,1,card,43256.01,25,0.9392,0.0608,1842.34,62,0.8474,1,retry,schedule_retry,1,3119.65,train
PAY210051,C102542,5649.49,2026-03-13 02:30:14,failed,expired_card,4,upi,142376.45,21,0.9181,0.0819,7384.79,50,0.208,0,stop,stop,0,0.0,train
PAY210052,C100337,63688.54,2026-02-10 04:05:10,failed,insufficient_funds,2,upi,3332852.25,51,0.9662,0.0338,67639.54,47,0.8304,1,retry,escalate,1,63688.54,validation
PAY210053,C102107,28080.27,2026-05-24 07:27:51,failed,authentication_failure,1,netbanking,531238.92,24,0.6916,0.3084,32003.13,86,0.3725,0,retry,stop,0,0.0,train
PAY210054,C101765,1943.29,2026-06-14 08:28:52,failed,insufficient_funds,2,card,1702.03,2,0.7041,0.2959,1208.68,38,0.599,1,retry,send_payment_link,0,0.0,test
PAY210055,C102442,6255.51,2026-03-13 14:54:46,failed,bank_decline,1,upi,176282.94,28,0.8471,0.1529,7431.89,71,0.4996,0,retry,send_payment_link,0,0.0,train
PAY210056,C102341,1359.11,2026-02-25 02:07:07,failed,network_error,2,card,1379.68,1,0.7431,0.2569,1856.58,28,0.7282,1,retry,schedule_retry,0,0.0,train
PAY210057,C100431,21466.64,2026-05-08 19:13:52,failed,expired_card,1,card,1816756.04,69,0.9348,0.0652,28165.15,24,0.6178,0,retry,send_payment_link,0,0.0,train
PAY210058,C100200,16397.85,2026-06-28 19:58:53,failed,insufficient_funds,2,upi,334805.49,16,0.967,0.033,21639.54,21,0.7876,1,retry,schedule_retry,1,16397.85,train
PAY210059,C100501,8749.65,2026-01-19 19:49:32,failed,network_error,3,netbanking,164982.3,16,0.9616,0.0384,10723.59,34,0.7886,1,stop,schedule_retry,1,8749.65,train
PAY210060,C100870,52853.98,2026-04-15 01:31:12,failed,bank_decline,2,upi,2021888.05,30,0.9451,0.0549,71311.05,19,0.5542,1,retry,escalate,0,0.0,train
PAY210061,C102906,19622.37,2026-01-29 11:01:51,failed,bank_decline,3,card,384655.01,33,0.5973,0.4027,19516.35,45,0.1931,0,stop,stop,0,0.0,train
PAY210062,C101076,1794.05,2026-05-12 08:29:15,failed,bank_decline,1,card,68782.47,27,0.9013,0.0987,2826.36,21,0.6045,0,retry,send_payment_link,1,1794.05,train
PAY210063,C103879,9476.88,2026-07-18 07:49:43,failed,insufficient_funds,2,netbanking,126489.12,17,0.9607,0.0393,7744.99,37,0.6978,1,retry,retry,1,9476.88,test
PAY210064,C100346,4083.27,2026-03-13 20:38:59,failed,insufficient_funds,1,card,58987.26,22,0.6662,0.3338,4024.84,18,0.5963,1,retry,send_payment_link,1,4083.27,train
PAY210065,C102031,10939.15,2026-04-07 21:21:19,failed,insufficient_funds,2,upi,136908.7,25,0.8831,0.1169,6201.11,13,0.6369,1,retry,retry,1,10939.15,train
PAY210066,C102863,1342.72,2026-02-17 20:37:55,failed,insufficient_funds,2,upi,925.47,1,0.8116,0.1884,1140.3,48,0.6259,0,retry,retry,1,1342.72,test
PAY210067,C100216,3092.44,2026-01-01 12:28:32,failed,insufficient_funds,1,card,9493.49,4,0.8723,0.1277,2720.72,41,0.7948,1,retry,schedule_retry,1,3092.44,train
PAY210068,C102056,4625.96,2026-03-10 23:17:50,failed,insufficient_funds,1,card,13316.48,9,0.6463,0.3537,2289.51,22,0.5916,0,retry,send_payment_link,0,0.0,train
PAY210069,C100272,9358.39,2026-02-06 04:12:18,failed,bank_decline,2,upi,26144.56,4,0.8131,0.1869,8038.32,36,0.4599,0,retry,send_payment_link,1,9358.39,train
PAY210070,C103159,11656.97,2026-06-22 03:32:54,failed,insufficient_funds,1,upi,253895.99,22,0.9183,0.0817,12566.97,26,0.8261,1,retry,schedule_retry,1,11656.97,train
PAY210071,C101869,27036.84,2026-05-28 18:32:09,failed,network_error,3,upi,944248.22,27,0.9542,0.0458,36650.42,52,0.8189,1,stop,schedule_retry,1,27036.84,validation
PAY210072,C103458,2998.55,2026-07-30 02:45:46,failed,expired_card,1,upi,5885.11,4,0.8159,0.1841,1803.3,42,0.512,1,retry,send_payment_link,1,2998.55,train
PAY210073,C102630,1927.69,2026-04-15 13:14:16,failed,authentication_failure,1,card,6589.63,3,0.8006,0.1994,2743.55,44,0.525,0,retry,send_payment_link,1,1927.69,test
PAY210074,C101267,5003.59,2026-07-10 09:44:51,failed,bank_decline,2,wallet,111051.33,25,0.5958,0.4042,7455.83,94,0.2419,0,retry,stop,0,0.0,test
PAY210075,C100619,4886.97,2026-02-01 04:59:12,failed,insufficient_funds,1,wallet,27273.05,5,0.7502,0.2498,7270.66,23,0.7242,1,retry,schedule_retry,0,0.0,train
PAY210076,C100633,7233.25,2026-07-11 04:39:32,failed,bank_decline,3,card,170057.4,22,0.8212,0.1788,9412.59,16,0.3565,0,stop,stop,0,0.0,validation
PAY210077,C100132,3903.18,2026-06-22 17:23:42,failed,insufficient_funds,1,card,46636.37,14,0.8665,0.1335,3844.3,28,0.6807,1,retry,retry,1,3903.18,train
PAY210078,C101201,5524.03,2026-05-16 19:52:34,failed,bank_decline,2,card,103375.59,19,0.8986,0.1014,6054.73,38,0.4945,1,retry,send_payment_link,1,5524.03,train
PAY210079,C102917,64900.85,2026-02-28 15:00:00,failed,payment_method_invalid,1,card,2973782.42,57,0.9661,0.0339,53999.74,15,0.4088,0,retry,escalate,1,64900.85,train
PAY210080,C101418,33177.56,2026-06-14 15:56:13,failed,bank_decline,1,upi,802311.15,18,0.9174,0.0826,48588.46,54,0.7255,1,retry,retry,1,33177.56,train
PAY210081,C100584,17612.86,2026-04-10 00:00:25,failed,payment_method_invalid,2,wallet,563050.12,34,0.693,0.307,23897.0,38,0.0342,0,retry,send_payment_link,1,17612.86,train
PAY210082,C100320,7429.72,2026-07-08 10:05:30,failed,insufficient_funds,2,card,60005.11,16,0.5326,0.4674,7040.99,23,0.4587,1,retry,send_payment_link,1,7429.72,train
PAY210083,C101752,15468.68,2026-02-22 20:28:42,failed,insufficient_funds,2,upi,347460.87,18,0.8905,0.1095,21677.6,160,0.6593,1,retry,retry,1,15468.68,validation
PAY210084,C100839,3774.99,2026-05-28 06:03:15,failed,insufficient_funds,2,upi,144201.82,24,0.9881,0.0119,6080.92,46,0.6758,1,retry,retry,1,3774.99,validation
PAY210085,C102936,1691.17,2026-04-18 16:39:49,failed,insufficient_funds,3,card,37635.4,14,0.9306,0.0694,2888.87,124,0.5259,1,stop,stop,0,0.0,train
PAY210086,C101347,8535.55,2026-05-16 18:19:50,failed,insufficient_funds,1,upi,71243.54,9,0.9118,0.0882,8681.74,27,0.8219,1,retry,schedule_retry,1,8535.55,train
PAY210087,C100501,10468.35,2026-04-14 08:48:40,failed,payment_method_invalid,1,wallet,164982.3,16,0.9616,0.0384,10723.59,34,0.4399,0,retry,send_payment_link,0,0.0,train
PAY210088,C101090,4609.51,2026-04-04 06:12:51,failed,network_error,1,card,64034.17,14,0.9528,0.0472,4800.44,13,0.9457,1,retry,schedule_retry,1,4609.51,train
PAY210089,C101771,39096.5,2026-01-16 02:01:23,failed,payment_method_invalid,1,wallet,1126176.27,47,0.9383,0.0617,25536.25,39,0.4487,0,retry,send_payment_link,1,39096.5,train
PAY210090,C100150,27480.91,2026-06-01 22:18:32,failed,authentication_failure,2,upi,442493.52,18,0.9944,0.0056,24722.65,61,0.6659,1,retry,retry,1,27480.91,train
PAY210091,C100445,10594.66,2026-02-19 08:26:10,failed,expired_card,2,netbanking,123174.59,13,0.8944,0.1056,10593.39,22,0.3353,0,retry,send_payment_link,0,0.0,train
PAY210092,C103843,7085.65,2026-05-17 23:14:05,failed,payment_method_invalid,2,wallet,24448.08,6,0.9218,0.0782,4420.56,63,0.292,0,retry,send_payment_link,0,0.0,test
PAY210093,C101390,11520.78,2026-03-07 18:45:24,failed,insufficient_funds,1,card,184149.27,39,0.5765,0.4235,8189.87,67,0.5141,0,retry,send_payment_link,1,11520.78,train
PAY210094,C102992,3183.68,2026-03-26 05:49:56,failed,authentication_failure,2,upi,134963.55,33,0.995,0.005,4110.36,110,0.5401,1,retry,send_payment_link,1,3183.68,test
PAY210095,C103649,19483.02,2026-06-06 08:29:18,failed,expired_card,3,upi,836253.03,63,0.9124,0.0876,14547.97,15,0.4294,0,stop,stop,0,0.0,train
PAY210096,C100454,5510.64,2026-05-04 17:18:09,failed,bank_decline,1,upi,6908.27,3,0.7772,0.2228,2962.84,22,0.51,0,retry,send_payment_link,0,0.0,test
PAY210097,C102744,7413.87,2026-02-23 11:12:57,failed,bank_decline,3,card,86811.48,22,0.9912,0.0088,3980.96,28,0.4353,0,stop,stop,0,0.0,train
PAY210098,C103332,3401.59,2026-05-13 14:19:10,failed,payment_method_invalid,1,upi,5047.04,3,0.6961,0.3039,2416.66,31,0.2506,1,retry,send_payment_link,0,0.0,validation
PAY210099,C100092,4347.36,2026-01-08 06:22:10,failed,payment_method_invalid,1,card,102553.43,30,0.9007,0.0993,3795.34,42,0.3116,1,retry,send_payment_link,1,4347.36,test
PAY210100,C101243,5466.92,2026-05-16 04:52:14,failed,insufficient_funds,2,upi,3821.76,1,0.7738,0.2262,4938.86,42,0.6858,1,retry,retry,1,5466.92,train
PAY210101,C100537,3103.41,2026-04-30 02:15:58,failed,insufficient_funds,1,wallet,4542.27,3,0.8125,0.1875,1863.55,16,0.7317,0,retry,schedule_retry,0,0.0,train
PAY210102,C100127,1110.56,2026-07-23 10:18:22,failed,network_error,1,card,4031.67,3,0.7577,0.2423,1773.67,21,0.8486,1,retry,schedule_retry,0,0.0,train
PAY210103,C101175,55313.05,2026-04-13 02:38:19,failed,authentication_failure,1,card,2064115.85,63,0.9231,0.0769,35493.19,45,0.6867,1,retry,escalate,1,55313.05,train
PAY210104,C100731,3221.16,2026-05-16 22:43:09,failed,insufficient_funds,2,card,2568.6,1,0.8347,0.1653,3077.44,70,0.6169,0,retry,send_payment_link,0,0.0,test
PAY210105,C103582,4063.18,2026-03-08 10:17:02,failed,expired_card,1,card,86991.38,16,0.9688,0.0312,5612.01,67,0.4341,0,retry,send_payment_link,1,4063.18,train
PAY210106,C100949,3400.75,2026-07-29 08:22:46,failed,network_error,1,card,54881.74,12,0.8892,0.1108,5143.3,123,0.8961,1,retry,schedule_retry,1,3400.75,train
PAY210107,C102988,815.37,2026-03-05 16:50:45,failed,payment_method_invalid,2,wallet,1237.57,1,0.8355,0.1645,1481.2,107,0.1855,0,retry,send_payment_link,1,815.37,test
PAY210108,C100205,3081.18,2026-07-09 23:01:06,failed,authentication_failure,3,card,26213.56,11,0.9424,0.0576,2528.79,40,0.3708,1,stop,stop,0,0.0,validation
PAY210109,C102469,9474.74,2026-05-22 02:53:56,failed,bank_decline,1,upi,52913.16,11,0.995,0.005,4834.46,40,0.642,1,retry,retry,1,9474.74,train
PAY210110,C102779,4399.83,2026-05-29 12:53:56,failed,network_error,1,upi,17981.38,4,0.8579,0.1421,5239.79,25,0.935,1,retry,schedule_retry,1,4399.83,test
PAY210111,C100610,12688.78,2026-04-18 14:33:21,failed,authentication_failure,1,card,156953.12,10,0.9174,0.0826,17109.08,16,0.6342,0,retry,retry,1,12688.78,train
PAY210112,C101724,14873.39,2026-06-03 00:26:22,failed,insufficient_funds,1,upi,119346.44,13,0.9422,0.0578,9743.6,24,0.8368,1,retry,schedule_retry,1,14873.39,train
PAY210113,C103715,118817.55,2026-03-22 06:03:32,failed,bank_decline,2,card,3863049.09,34,0.995,0.005,114190.04,5,0.4983,1,retry,escalate,1,118817.55,train
PAY210114,C102456,38183.57,2026-07-18 17:17:17,failed,payment_method_invalid,1,card,734773.94,30,0.995,0.005,24615.54,21,0.3899,0,retry,send_payment_link,0,0.0,train
PAY210115,C103232,6277.65,2026-06-28 06:27:49,failed,bank_decline,1,card,46920.92,6,0.8853,0.1147,8833.42,68,0.5633,1,retry,send_payment_link,1,6277.65,train
PAY210116,C101698,9836.6,2026-06-06 21:13:25,failed,payment_method_invalid,2,card,59989.87,12,0.6386,0.3614,7827.99,96,0.02,0,retry,send_payment_link,0,0.0,test
PAY210117,C100957,71274.08,2026-02-17 20:46:16,failed,network_error,1,upi,632952.37,19,0.8823,0.1177,37758.86,20,0.9654,1,retry,escalate,1,71274.08,train
PAY210118,C101879,3699.91,2026-04-05 09:16:31,failed,bank_decline,1,card,149959.26,30,0.9356,0.0644,5342.97,57,0.6519,0,retry,retry,1,3699.91,train
PAY210119,C101617,5611.52,2026-04-27 08:37:32,failed,payment_method_invalid,3,upi,144327.09,26,0.8842,0.1158,6278.23,87,0.0998,0,stop,stop,0,0.0,train
PAY210120,C103931,6548.62,2026-05-29 09:49:43,failed,expired_card,1,card,104815.65,17,0.8296,0.1704,7432.12,61,0.4349,0,retry,send_payment_link,0,0.0,train
PAY210121,C101713,25189.2,2026-07-01 04:46:15,failed,payment_method_invalid,2,card,682049.8,37,0.9513,0.0487,19376.87,10,0.3244,1,retry,send_payment_link,0,0.0,train
PAY210122,C102509,13550.71,2026-03-27 05:57:55,failed,authentication_failure,1,card,100710.91,13,0.8888,0.1112,8716.45,17,0.6608,1,retry,retry,1,13550.71,validation
PAY210123,C102350,1647.96,2026-01-11 01:38:42,failed,insufficient_funds,2,upi,5062.58,3,0.8066,0.1934,2092.07,31,0.6688,0,retry,retry,0,0.0,validation
PAY210124,C101486,35232.72,2026-06-08 15:54:21,failed,insufficient_funds,2,wallet,236609.29,25,0.644,0.356,14697.19,7,0.473,0,retry,send_payment_link,1,35232.72,train
PAY210125,C101499,8764.91,2026-01-22 01:15:08,failed,expired_card,1,card,199232.94,26,0.8917,0.1083,8593.35,34,0.5056,0,retry,send_payment_link,1,8764.91,train
PAY210126,C103378,5049.66,2026-06-01 16:21:38,failed,payment_method_invalid,1,upi,167366.42,31,0.8765,0.1235,6159.51,37,0.3308,1,retry,send_payment_link,0,0.0,train
PAY210127,C100840,1746.05,2026-03-06 05:55:35,failed,authentication_failure,1,upi,3815.71,5,0.7204,0.2796,1059.37,15,0.5392,1,retry,send_payment_link,1,1746.05,train
PAY210128,C101663,13841.88,2026-01-01 12:18:25,failed,network_error,1,upi,360556.77,28,0.977,0.023,13179.67,15,0.9421,1,retry,schedule_retry,1,13841.88,train
PAY210129,C102667,5990.74,2026-06-06 16:01:12,failed,bank_decline,2,upi,22005.82,4,0.805,0.195,6833.88,20,0.4925,0,retry,send_payment_link,0,0.0,validation
PAY210130,C100226,3401.06,2026-07-05 08:57:39,failed,expired_card,1,upi,7085.34,2,0.8615,0.1385,4112.01,152,0.3668,0,retry,send_payment_link,0,0.0,train
PAY210131,C102710,17648.28,2026-02-14 10:40:30,failed,network_error,1,netbanking,35951.55,8,0.5315,0.4685,8455.91,19,0.6315,1,retry,retry,1,17648.28,train
PAY210132,C103330,15702.92,2026-06-13 00:53:44,failed,bank_decline,1,wallet,399499.67,32,0.5615,0.4385,22235.89,82,0.3402,1,retry,stop,0,0.0,train
PAY210133,C101769,24981.72,2026-04-17 02:32:57,failed,payment_method_invalid,2,wallet,605724.43,41,0.877,0.123,16845.85,29,0.2269,0,retry,send_payment_link,0,0.0,train
PAY210134,C102331,7995.06,2026-05-10 06:32:40,failed,bank_decline,1,card,112784.24,12,0.8849,0.1151,10621.66,49,0.5764,1,retry,send_payment_link,1,7995.06,train
PAY210135,C101946,9435.97,2026-02-21 04:40:53,failed,insufficient_funds,3,netbanking,332886.19,31,0.9151,0.0849,11733.94,29,0.5896,1,stop,stop,0,0.0,train
PAY210136,C102663,2008.06,2026-01-19 06:37:18,failed,bank_decline,2,upi,38857.24,21,0.8954,0.1046,2066.48,76,0.487,1,retry,send_payment_link,0,0.0,test
PAY210137,C100202,11638.02,2026-07-07 21:47:55,failed,insufficient_funds,3,wallet,243240.83,25,0.9839,0.0161,9888.56,44,0.5654,0,stop,stop,0,0.0,train
PAY210138,C102469,2718.59,2026-05-30 16:44:43,failed,expired_card,1,upi,52913.16,11,0.995,0.005,4834.46,40,0.5641,1,retry,send_payment_link,1,2718.59,train
PAY210139,C101824,16008.44,2026-05-30 16:46:15,failed,payment_method_invalid,1,card,1090797.41,58,0.971,0.029,19368.88,31,0.386,0,retry,send_payment_link,1,16008.44,test
PAY210140,C100142,13378.52,2026-02-21 05:27:47,failed,expired_card,1,upi,86109.15,19,0.4856,0.5144,9332.18,29,0.2128,0,retry,send_payment_link,1,13378.52,train
PAY210141,C103201,9629.34,2026-04-03 08:03:10,failed,authentication_failure,1,card,157124.6,35,0.6673,0.3327,6727.61,27,0.426,0,retry,stop,0,0.0,train
PAY210142,C100607,3034.61,2026-02-03 01:53:27,failed,expired_card,1,upi,11361.77,4,0.8456,0.1544,3359.18,39,0.5244,0,retry,send_payment_link,1,3034.61,validation
PAY210143,C102365,1847.59,2026-07-30 02:07:48,failed,network_error,2,card,59167.98,25,0.849,0.151,2787.75,55,0.7853,1,retry,schedule_retry,1,1847.59,test
PAY210144,C103400,1440.85,2026-06-07 19:25:14,failed,bank_decline,1,upi,5636.8,5,0.8437,0.1563,1336.16,38,0.6223,1,retry,retry,1,1440.85,validation
PAY210145,C103682,15850.48,2026-07-30 02:13:05,failed,bank_decline,1,card,199059.91,19,0.8849,0.1151,11839.76,68,0.5752,1,retry,send_payment_link,1,15850.48,train
PAY210146,C102512,2593.56,2026-05-08 02:08:13,failed,network_error,1,wallet,3760.01,2,0.7724,0.2276,2433.88,11,0.9437,1,retry,schedule_retry,1,2593.56,test
PAY210147,C102866,6155.88,2026-05-22 07:24:16,failed,insufficient_funds,1,upi,90462.62,26,0.9243,0.0757,3764.16,23,0.7905,0,retry,schedule_retry,1,6155.88,train
PAY210148,C102339,2831.72,2026-07-13 02:27:36,failed,expired_card,1,wallet,10945.19,5,0.7034,0.2966,3112.11,20,0.3734,0,retry,send_payment_link,0,0.0,validation
PAY210149,C103110,3614.87,2026-03-18 18:58:05,failed,insufficient_funds,2,wallet,83190.38,16,0.9068,0.0932,5733.62,28,0.7159,0,retry,retry,0,0.0,test
PAY210150,C103903,10767.87,2026-01-04 15:49:56,failed,insufficient_funds,2,netbanking,102048.34,9,0.8551,0.1449,13259.9,60,0.6713,1,retry,retry,1,10767.87,train
PAY210151,C101833,4941.79,2026-04-28 14:16:29,failed,network_error,1,upi,4063.43,1,0.8227,0.1773,4939.14,35,0.9295,1,retry,schedule_retry,1,4941.79,test
PAY210152,C101651,5637.09,2026-03-20 10:24:24,failed,payment_method_invalid,1,upi,112423.63,17,0.9171,0.0829,7210.76,22,0.3943,0,retry,send_payment_link,1,5637.09,train
PAY210153,C100693,8332.37,2026-07-29 15:28:33,failed,network_error,2,upi,191598.45,21,0.9129,0.0871,9994.22,21,0.8426,1,retry,schedule_retry,1,8332.37,test
PAY210154,C103917,6613.91,2026-01-13 21:14:18,failed,authentication_failure,1,card,58642.81,15,0.8277,0.1723,4723.62,40,0.5375,1,retry,send_payment_link,0,0.0,train
PAY210155,C103648,7872.95,2026-07-26 12:16:36,failed,network_error,1,upi,135340.11,14,0.924,0.076,10462.02,23,0.8983,0,retry,schedule_retry,1,7872.95,train
PAY210156,C102825,19938.53,2026-05-30 21:12:25,failed,insufficient_funds,1,card,1664154.24,56,0.9347,0.0653,31792.9,7,0.8899,1,retry,schedule_retry,1,19938.53,validation
PAY210157,C102636,8538.79,2026-06-04 13:00:30,failed,insufficient_funds,1,card,163353.46,26,0.977,0.023,6431.01,32,0.7705,1,retry,schedule_retry,0,0.0,validation
PAY210158,C100818,3428.72,2026-05-19 00:05:59,failed,insufficient_funds,2,upi,35849.24,14,0.9361,0.0639,2735.46,64,0.7191,1,retry,retry,0,0.0,train
PAY210159,C103637,3342.52,2026-05-13 22:17:24,failed,network_error,1,upi,107732.14,26,0.8623,0.1377,4805.4,48,0.9093,1,retry,schedule_retry,1,3342.52,train
PAY210160,C100231,6416.11,2026-06-22 20:45:45,failed,network_error,1,netbanking,142115.99,32,0.8867,0.1133,5008.87,30,0.9481,1,retry,schedule_retry,1,6416.11,validation
PAY210161,C102470,2545.62,2026-01-02 15:33:08,failed,bank_decline,2,card,60199.22,16,0.995,0.005,3781.36,59,0.5332,1,retry,send_payment_link,1,2545.62,train
PAY210162,C101014,3620.25,2026-02-28 04:04:17,failed,insufficient_funds,1,upi,89320.79,22,0.8706,0.1294,4663.56,15,0.7565,0,retry,schedule_retry,0,0.0,train
PAY210163,C101817,2192.0,2026-01-22 05:51:47,failed,network_error,1,card,33925.58,12,0.8763,0.1237,3226.38,34,0.9391,1,retry,schedule_retry,1,2192.0,validation
PAY210164,C100380,13209.54,2026-03-02 17:29:49,failed,insufficient_funds,2,upi,151518.2,11,0.8882,0.1118,15508.36,118,0.6534,1,retry,retry,1,13209.54,test
PAY210165,C100538,4264.81,2026-04-29 13:11:04,failed,authentication_failure,2,upi,14506.56,5,0.8288,0.1712,3500.75,7,0.5084,0,retry,send_payment_link,0,0.0,validation
PAY210166,C101507,2024.83,2026-04-28 15:28:14,failed,network_error,1,card,43256.01,25,0.9392,0.0608,1842.34,62,0.9552,1,retry,schedule_retry,1,2024.83,train
PAY210167,C101590,1471.12,2026-07-27 12:56:04,failed,bank_decline,3,netbanking,4778.27,3,0.8144,0.1856,1955.86,43,0.3062,0,stop,stop,0,0.0,train
PAY210168,C103526,2410.02,2026-03-22 00:21:56,failed,expired_card,2,card,3596.69,2,0.7974,0.2026,2255.4,74,0.2915,0,retry,send_payment_link,0,0.0,train
PAY210169,C102390,23655.84,2026-05-31 14:27:35,failed,insufficient_funds,1,card,495215.94,27,0.8863,0.1137,20694.66,115,0.6865,0,retry,retry,1,23655.84,train
PAY210170,C100125,6605.2,2026-03-14 04:27:45,failed,insufficient_funds,2,upi,71397.11,17,0.8883,0.1117,4727.75,22,0.6174,1,retry,send_payment_link,1,6605.2,train
PAY210171,C103723,13862.29,2026-07-23 12:33:46,failed,bank_decline,1,card,324215.71,29,0.9146,0.0854,12224.31,48,0.5366,1,retry,send_payment_link,1,13862.29,train
