customer_id,segment,customer_lifetime_value,customer_total_payments,customer_success_rate,customer_failure_rate,average_payment,days_since_last_success
C102416,regular,233500.83,32,0.942,0.058,7745.87,70
C102417,regular,91532.42,16,0.9283,0.0717,6162.59,17
C102418,new,2528.42,2,0.7981,0.2019,1583.93,37
C102419,at_risk,266754.13,23,0.6104,0.3896,19002.08,46
C102420,new,7972.29,1,0.7632,0.2368,10446.16,20
C102421,new,2779.19,1,0.7719,0.2281,3600.43,81
C102422,high_value,1891899.54,44,0.9926,0.0074,43318.21,38
C102423,new,2642.22,1,0.8178,0.1822,3230.76,9
C102424,at_risk,50975.46,21,0.5747,0.4253,4223.63,66
C102425,high_value,518255.37,21,0.9943,0.0057,24820.17,30
C102426,new,22196.03,3,0.7507,0.2493,9855.47,23
C102427,regular,249062.94,30,0.9311,0.0689,8916.43,51
C102428,regular,102211.62,21,0.9014,0.0986,5399.85,21
C102429,high_value,1078489.8,22,0.995,0.005,49268.61,78
C102430,high_value,238570.82,17,0.9412,0.0588,14910.51,67
C102431,regular,68914.88,31,0.918,0.082,2421.54,85
C102432,regular,101412.78,19,0.9373,0.0627,5694.58,111
C102433,regular,117966.94,24,0.8707,0.1293,5645.4,46
C102434,regular,36824.29,15,0.9067,0.0933,2707.51,32
C102435,at_risk,101946.44,29,0.608,0.392,5781.86,20
C102436,regular,132905.62,24,0.8869,0.1131,6244.07,49
C102437,regular,27844.81,15,0.8902,0.1098,2085.26,109
C102438,regular,118544.57,23,0.96,0.04,5368.64,11
C102439,high_value,1386074.23,26,0.9331,0.0669,57134.86,40
C102440,at_risk,101407.04,5,0.6455,0.3545,31420.25,9
C102441,new,8252.12,3,0.7942,0.2058,3463.68,8
C102442,regular,176282.94,28,0.8471,0.1529,7431.89,71
C102443,regular,115187.4,18,0.9334,0.0666,6856.18,64
C102444,regular,78989.34,18,0.8464,0.1536,5184.71,19
C102445,regular,87276.99,15,0.9383,0.0617,6201.31,13
C102446,new,3437.69,1,0.7572,0.2428,4540.15,87
C102447,regular,103804.22,27,0.9104,0.0896,4223.09,14
C102448,regular,128097.53,23,0.8518,0.1482,6538.78,10
C102449,regular,122879.59,20,0.9155,0.0845,6711.01,14
C102450,regular,22622.21,6,0.9517,0.0483,3961.67,43
C102451,high_value,1902639.88,69,0.9237,0.0763,29852.65,121
C102452,regular,59827.53,9,0.8827,0.1173,7531.07,20
C102453,high_value,1518300.62,53,0.9805,0.0195,29218.16,71
C102454,regular,41950.5,6,0.9316,0.0684,7505.24,35
C102455,regular,142453.81,30,0.8005,0.1995,5932.15,5
C102456,regular,734773.94,30,0.995,0.005,24615.54,21
C102457,new,8634.44,5,0.8038,0.1962,2148.44,64
C102458,regular,39642.34,7,0.9414,0.0586,6015.96,62
C102459,regular,35258.24,7,0.9035,0.0965,5574.62,19
C102460,high_value,1203421.37,67,0.8765,0.1235,20492.1,53
C102461,regular,135666.63,28,0.9404,0.0596,5152.52,30
C102462,new,4334.56,4,0.7546,0.2454,1436.11,42
C102463,regular,74779.19,21,0.9345,0.0655,3810.6,73
C102464,regular,119451.88,14,0.9002,0.0998,9478.69,19
C102465,high_value,429855.86,29,0.9707,0.0293,15269.84,24
C102466,high_value,521572.97,47,0.9251,0.0749,11995.45,74
C102467,regular,97261.78,23,0.9489,0.0511,4456.51,113
C102468,regular,48884.64,12,0.8565,0.1435,4756.11,59
C102469,regular,52913.16,11,0.995,0.005,4834.46,40
C102470,regular,60199.22,16,0.995,0.005,3781.36,59
C102471,high_value,1255815.89,64,0.995,0.005,19720.73,21
C102472,high_value,1402155.03,34,0.995,0.005,41447.09,34
C102473,regular,69699.5,31,0.9062,0.0938,2481.11,8
C102474,regular,135797.25,28,0.9625,0.0375,5038.89,21
C102475,new,1825.77,1,0.7757,0.2243,2353.79,44
C102476,new,51489.3,5,0.7101,0.2899,14502.16,37
C102477,new,4476.91,1,0.8476,0.1524,5281.59,3
C102478,regular,111056.58,11,0.9608,0.0392,10508.0,27
C102479,at_risk,27635.11,9,0.6186,0.3814,4963.82,37
C102480,regular,136233.97,22,0.8549,0.1451,7243.76,38
C102481,regular,420052.08,31,0.8836,0.1164,15334.71,10
C102482,new,8761.4,3,0.698,0.302,4183.76,54
C102483,regular,308802.09,33,0.9525,0.0475,9824.0,103
C102484,high_value,800605.77,51,0.8879,0.1121,17681.06,58
C102485,regular,224070.55,28,0.9229,0.0771,8670.99,34
C102486,high_value,625573.85,53,0.922,0.078,12801.35,88
C102487,high_value,978006.26,60,0.8958,0.1042,18196.18,21
C102488,new,4401.43,3,0.7907,0.2093,1855.44,49
C102489,regular,147455.84,9,0.895,0.105,18306.55,31
C102490,at_risk,203773.74,31,0.6577,0.3423,9994.16,89
C102491,regular,63069.26,12,0.853,0.147,6161.82,15
C102492,new,14161.86,3,0.7459,0.2541,6328.58,15
C102493,at_risk,270178.16,33,0.5126,0.4874,15973.31,75
C102494,high_value,1422546.38,68,0.8617,0.1383,24277.23,47
C102495,regular,80020.08,12,0.9909,0.0091,6729.45,80
C102496,regular,64268.48,10,0.995,0.005,6459.14,16
C102497,regular,152786.93,11,0.9142,0.0858,15193.76,19
C102498,high_value,1099013.62,48,0.9229,0.0771,24808.14,41
C102499,regular,87536.57,15,0.8966,0.1034,6509.0,9
C102500,new,5932.28,5,0.8193,0.1807,1448.11,39
C102501,regular,88784.8,22,0.8869,0.1131,4550.56,24
C102502,at_risk,146463.26,15,0.6307,0.3693,15481.72,31
C102503,high_value,1260210.15,47,0.9594,0.0406,27946.9,54
C102504,regular,135016.25,17,0.8844,0.1156,8980.21,56
C102505,new,4779.45,5,0.7563,0.2437,1263.87,100
C102506,at_risk,31976.37,15,0.6332,0.3668,3366.65,68
C102507,at_risk,69563.37,24,0.576,0.424,5031.72,5
C102508,regular,69478.18,18,0.9303,0.0697,4148.97,16
C102509,regular,100710.91,13,0.8888,0.1112,8716.45,17
C102510,regular,74736.44,10,0.9157,0.0843,8161.39,63
C102511,regular,193616.24,34,0.9723,0.0277,5856.96,91
C102512,new,3760.01,2,0.7724,0.2276,2433.88,11
C102513,new,30723.83,3,0.8214,0.1786,12468.21,65
C102514,regular,169252.22,23,0.8294,0.1706,8872.87,34
C102515,high_value,3081427.68,62,0.9388,0.0612,52938.5,30
C102516,new,46944.54,5,0.7812,0.2188,12017.86,21
C102517,regular,34240.59,12,0.995,0.005,2867.72,27
C102518,regular,169435.37,29,0.8218,0.1782,7109.5,39
C102519,regular,136920.29,30,0.9057,0.0943,5039.37,23
C102520,new,8828.51,4,0.8456,0.1544,2610.28,45
C102521,regular,933091.93,34,0.8747,0.1253,31376.12,31
C102522,regular,63764.69,10,0.9004,0.0996,7081.64,28
C102523,regular,103938.7,24,0.9249,0.0751,4682.29,51
C102524,at_risk,128479.28,21,0.6283,0.3717,9737.44,42
C102525,new,9602.21,5,0.8505,0.1495,2258.12,3
C102526,at_risk,179447.76,10,0.6402,0.3598,28030.77,47
C102527,at_risk,72927.92,22,0.6797,0.3203,4876.66,40
C102528,high_value,2926872.26,52,0.9438,0.0562,59637.66,71
C102529,regular,90783.66,34,0.8767,0.1233,3045.72,42
C102530,regular,347768.09,29,0.8998,0.1002,13326.78,26
C102531,regular,55193.96,12,0.8578,0.1422,5361.72,20
C102532,regular,121493.85,31,0.9318,0.0682,4206.2,7
C102533,new,2757.06,3,0.7626,0.2374,1205.06,34
C102534,at_risk,112964.9,33,0.5898,0.4102,5804.27,17
C102535,regular,131260.99,18,0.9324,0.0676,7820.64,78
C102536,high_value,2792347.68,34,0.9085,0.0915,90396.16,35
C102537,regular,175556.85,20,0.9447,0.0553,9291.94,13
C102538,new,5585.56,2,0.7585,0.2415,3682.1,5
C102539,regular,194989.08,22,0.9622,0.0378,9211.72,7
C102540,regular,164177.24,28,0.8923,0.1077,6570.99,44
C102541,regular,59921.82,9,0.9384,0.0616,7094.76,84
C102542,regular,142376.45,21,0.9181,0.0819,7384.79,50
C102543,regular,213990.4,29,0.9435,0.0565,7821.06,31
C102544,regular,157767.59,21,0.9149,0.0851,8211.12,115
C102545,regular,128837.66,13,0.8351,0.1649,11866.88,58
C102546,at_risk,209765.23,30,0.6654,0.3346,10508.29,42
C102547,new,9053.49,3,0.7761,0.2239,3888.69,26
C102548,regular,44377.34,7,0.9455,0.0545,6704.84,87
C102549,regular,81968.55,21,0.9411,0.0589,4147.73,28
C102550,regular,136624.64,26,0.8752,0.1248,6004.1,17
C102551,regular,179522.6,21,0.8688,0.1312,9839.27,32
C102552,regular,77723.31,34,0.9395,0.0605,2433.21,37
C102553,at_risk,239471.71,33,0.6064,0.3936,11967.8,61
C102554,regular,53454.92,23,0.9521,0.0479,2440.95,17
C102555,regular,194304.1,20,0.902,0.098,10770.96,20
C102556,new,24150.78,5,0.8261,0.1739,5847.27,21
C102557,regular,97532.51,7,0.929,0.071,14997.29,31
C102558,regular,65812.78,22,0.923,0.077,3241.2,14
C102559,new,24140.37,5,0.7632,0.2368,6326.35,77
C102560,regular,63228.64,10,0.9205,0.0795,6869.25,8
C102561,regular,135760.4,27,0.9637,0.0363,5217.68,88
C102562,high_value,575910.39,49,0.9576,0.0424,12274.19,57
C102563,regular,52591.15,10,0.9339,0.0661,5631.33,16
C102564,regular,224428.99,32,0.9121,0.0879,7689.41,29
C102565,regular,40919.76,14,0.9156,0.0844,3192.24,18
C102566,new,10559.87,4,0.8576,0.1424,3078.49,58
C102567,new,16760.87,4,0.8341,0.1659,5023.77,82
C102568,regular,58137.59,18,0.9136,0.0864,3535.42,180
C102569,at_risk,211632.87,27,0.6297,0.3703,12448.58,48
C102570,new,4983.65,3,0.7484,0.2516,2219.65,8
C102571,regular,49689.72,10,0.9022,0.0978,5507.52,15
C102572,high_value,821145.72,45,0.9739,0.0261,18736.27,47
C102573,high_value,1183449.24,27,0.995,0.005,44051.71,30
C102574,regular,67953.33,12,0.9437,0.0563,6000.52,57
C102575,regular,96306.59,32,0.8601,0.1399,3499.17,42
C102576,regular,134026.38,14,0.954,0.046,10035.3,16
C102577,high_value,960725.17,43,0.956,0.044,23370.63,26
C102578,new,7300.18,2,0.7356,0.2644,4962.16,59
C102579,at_risk,109859.0,35,0.6801,0.3199,4614.99,44
C102580,new,6386.96,3,0.8458,0.1542,2516.99,57
C102581,high_value,2293686.4,49,0.9719,0.0281,48164.87,11
C102582,new,11491.87,3,0.8119,0.1881,4718.12,17
C102583,new,18230.37,5,0.8145,0.1855,4476.26,74
C102584,new,9254.26,3,0.8428,0.1572,3660.08,11
C102585,regular,97410.66,20,0.9428,0.0572,5166.23,55
C102586,regular,148999.49,34,0.8503,0.1497,5154.15,10
C102587,new,20424.87,4,0.8704,0.1296,5866.24,36
C102588,regular,174576.56,24,0.958,0.042,7593.29,23
C102589,regular,37599.21,7,0.8871,0.1129,6055.11,16
C102590,high_value,1965896.4,64,0.9137,0.0863,33619.62,39
C102591,high_value,3232356.11,46,0.9827,0.0173,71504.45,71
C102592,regular,147944.44,16,0.8975,0.1025,10302.79,19
C102593,new,1002.4,1,0.7948,0.2052,1261.12,4
C102594,regular,62391.23,17,0.9435,0.0565,3890.04,31
C102595,at_risk,43752.21,13,0.5945,0.4055,5661.05,16
C102596,new,5113.29,4,0.7298,0.2702,1751.67,60
C102597,regular,39129.84,14,0.9274,0.0726,3013.91,23
C102598,at_risk,32909.39,6,0.596,0.404,9202.89,20
C102599,at_risk,91094.51,8,0.6266,0.3734,18173.13,25
C102600,regular,55883.97,12,0.8496,0.1504,5481.72,71
C102601,regular,120759.95,20,0.8987,0.1013,6718.95,46
C102602,regular,49521.58,16,0.9422,0.0578,3285.06,14
C102603,high_value,1261340.44,24,0.9873,0.0127,53233.68,11
C102604,new,6558.92,3,0.7445,0.2555,2936.52,88
C102605,new,4982.04,5,0.7274,0.2726,1369.77,20
C102606,regular,38631.33,14,0.9107,0.0893,3029.92,73
C102607,regular,114243.73,17,0.9352,0.0648,7185.51,30
C102608,regular,59656.34,15,0.9282,0.0718,4284.58,17
C102609,regular,31120.41,12,0.887,0.113,2923.91,19
C102610,high_value,3611595.81,69,0.9734,0.0266,53772.2,31
C102611,high_value,1094767.02,46,0.995,0.005,23918.88,4
C102612,regular,193052.39,19,0.9192,0.0808,11053.42,18
C102613,high_value,756215.63,30,0.8865,0.1135,28434.24,109
C102614,regular,139283.33,33,0.9191,0.0809,4592.0,130
C102615,regular,243451.63,20,0.995,0.005,12233.75,20
C102616,new,5819.86,3,0.7221,0.2779,2686.67,53
C102617,high_value,1365437.34,56,0.9613,0.0387,25363.42,45
C102618,high_value,448087.04,36,0.9498,0.0502,13104.51,12
C102619,at_risk,166815.41,39,0.6243,0.3757,6851.22,54
C102620,high_value,2285319.01,35,0.9687,0.0313,67401.72,25
C102621,at_risk,142913.73,27,0.6713,0.3287,7884.87,35
C102622,regular,138771.47,23,0.9138,0.0862,6602.58,61
C102623,at_risk,36167.37,13,0.6775,0.3225,4106.57,26
C102624,regular,235128.99,34,0.9047,0.0953,7643.99,26
C102625,regular,119008.48,23,0.8942,0.1058,5786.21,50
C102626,regular,15933.24,12,0.8799,0.1201,1509.02,74
C102627,regular,48975.49,17,0.8282,0.1718,3478.39,48
C102628,regular,111902.61,20,0.9224,0.0776,6065.77,27
C102629,regular,150179.26,19,0.995,0.005,7943.89,69
C102630,new,6589.63,3,0.8006,0.1994,2743.55,44
C102631,regular,22854.59,10,0.9409,0.0591,2429.0,85
C102632,high_value,2595829.9,61,0.9414,0.0586,45202.86,100
C102633,regular,51063.97,9,0.899,0.101,6311.17,47
C102634,regular,53537.25,16,0.9543,0.0457,3506.28,81
C102635,regular,235466.02,32,0.995,0.005,7395.29,83
C102636,regular,163353.46,26,0.977,0.023,6431.01,32
C102637,regular,277733.54,30,0.9462,0.0538,9783.8,83
C102638,high_value,1479398.97,62,0.9616,0.0384,24814.61,37
C102639,new,6472.89,1,0.7894,0.2106,8199.37,57
C102640,regular,112636.53,11,0.8761,0.1239,11687.91,34
C102641,high_value,2365641.72,43,0.8948,0.1052,61480.7,9
C102642,regular,129408.53,18,0.8593,0.1407,8366.59,119
C102643,high_value,714335.61,35,0.9622,0.0378,21210.48,56
C102644,regular,205861.99,22,0.8969,0.1031,10433.47,59
C102645,high_value,604963.79,62,0.8939,0.1061,10915.93,39
C102646,high_value,1200785.87,24,0.9583,0.0417,52208.78,82
C102647,high_value,786411.36,56,0.9457,0.0543,14849.84,31
C102648,regular,82717.15,18,0.8572,0.1428,5360.8,33
C102649,high_value,1194331.66,47,0.9433,0.0567,26937.54,14
C102650,at_risk,552964.12,34,0.6056,0.3944,26857.34,42
C102651,regular,487655.98,18,0.8823,0.1177,30707.8,79
C102652,high_value,2039431.51,61,0.995,0.005,33601.31,32
C102653,high_value,1232176.23,38,0.8744,0.1256,37084.66,12
C102654,regular,43657.21,16,0.8206,0.1794,3324.94,69
C102655,at_risk,82266.61,15,0.6201,0.3799,8843.76,50
C102656,regular,31120.86,7,0.9143,0.0857,4862.42,110
C102657,regular,297147.19,30,0.9282,0.0718,10671.21,19
C102658,new,14509.42,5,0.7557,0.2443,3839.76,56
C102659,regular,281896.91,33,0.8687,0.1313,9833.54,12
C102660,high_value,2754517.38,60,0.9597,0.0403,47837.89,35
C102661,regular,60516.66,8,0.8901,0.1099,8498.3,40
C102662,regular,156966.46,17,0.9798,0.0202,9423.7,8
C102663,regular,38857.24,21,0.8954,0.1046,2066.48,76
C102664,regular,395905.99,28,0.9076,0.0924,15578.88,62
C102665,high_value,616281.18,15,0.995,0.005,41291.87,50
C102666,high_value,2162449.0,56,0.9512,0.0488,40594.73,13
C102667,new,22005.82,4,0.805,0.195,6833.88,20
C102668,regular,185521.77,34,0.9391,0.0609,5810.47,67
C102669,regular,218904.28,18,0.9429,0.0571,12897.64,34
C102670,regular,52937.0,27,0.923,0.077,2124.13,29
C102671,regular,226932.27,33,0.9187,0.0813,7485.1,81
C102672,regular,130805.56,30,0.9145,0.0855,4767.76,39
C102673,regular,110202.35,14,0.8841,0.1159,8903.71,14
C102674,regular,207502.83,29,0.9246,0.0754,7738.37,67
C102675,regular,134468.41,17,0.995,0.005,7949.65,12
C102676,regular,21009.57,6,0.9645,0.0355,3630.55,35
C102677,high_value,340351.63,18,0.9737,0.0263,19419.62,43
C102678,high_value,1754680.03,50,0.995,0.005,35269.95,57
C102679,regular,153612.12,28,0.8709,0.1291,6299.49,10
C102680,high_value,310726.17,25,0.9483,0.0517,13106.98,3
C102681,high_value,4722309.19,67,0.995,0.005,70836.41,3
C102682,new,18031.92,5,0.8469,0.1531,4258.22,88
C102683,regular,154583.08,30,0.8753,0.1247,5886.79,8
C102684,regular,113722.12,15,0.8882,0.1118,8535.4,103
C102685,high_value,786683.07,57,0.995,0.005,13870.81,71
C102686,regular,194570.14,19,0.9143,0.0857,11200.02,16
C102687,regular,112075.44,16,0.9921,0.0079,7060.84,5
C102688,regular,26655.58,9,0.9193,0.0807,3221.69,37
C102689,regular,215965.92,34,0.9211,0.0789,6896.2,23
C102690,at_risk,244300.72,25,0.6063,0.3937,16118.73,82
C102691,regular,156162.81,6,0.9524,0.0476,27327.52,42
C102692,high_value,493427.14,20,0.995,0.005,24795.33,35
C102693,at_risk,60806.44,13,0.5734,0.4266,8156.99,30
C102694,high_value,877624.24,64,0.9441,0.0559,14524.2,57
C102695,new,2029.04,1,0.8212,0.1788,2470.89,33
C102696,high_value,536409.22,28,0.9542,0.0458,20077.62,116
C102697,new,5786.27,2,0.7578,0.2422,3817.82,8
C102698,regular,337833.49,22,0.9554,0.0446,16072.43,27
C102699,high_value,1353207.47,45,0.995,0.005,30222.39,52
C102700,regular,6758.8,6,0.8898,0.1102,1266.03,47
C102701,regular,154725.56,25,0.9196,0.0804,6730.44,116
C102702,regular,297160.77,32,0.8556,0.1444,10853.29,19
C102703,high_value,391942.56,19,0.9197,0.0803,22429.58,1
C102704,regular,129203.25,24,0.9156,0.0844,5879.8,68
C102705,regular,105793.34,23,0.9114,0.0886,5046.79,41
C102706,high_value,1031801.52,20,0.9165,0.0835,56290.9,68
C102707,regular,147792.8,30,0.8778,0.1222,5612.36,45
C102708,new,20582.74,5,0.7321,0.2679,5623.14,2
C102709,regular,278609.11,34,0.9305,0.0695,8806.64,47
C102710,at_risk,35951.55,8,0.5315,0.4685,8455.91,19
C102711,regular,89632.04,30,0.8645,0.1355,3456.11,27
C102712,regular,123906.84,12,0.8262,0.1738,12498.15,32
C102713,new,6073.28,1,0.7989,0.2011,7602.47,12
C102714,high_value,836383.4,28,0.8789,0.1211,33987.5,18
C102715,regular,126381.56,22,0.9114,0.0886,6302.88,60
C102716,regular,110883.51,29,0.9838,0.0162,3886.62,60
C102717,at_risk,29367.62,14,0.6953,0.3047,3016.93,7
C102718,new,6732.11,3,0.6987,0.3013,3211.57,41
C102719,regular,155958.53,14,0.9234,0.0766,12063.63,64
C102720,regular,60123.68,25,0.8655,0.1345,2778.69,38
C102721,high_value,927424.66,44,0.9063,0.0937,23256.79,43
C102722,regular,26004.21,6,0.9049,0.0951,4789.55,7
C102723,regular,142027.95,31,0.9653,0.0347,4746.37,80
C102724,new,2903.87,3,0.807,0.193,1199.47,13
C102725,high_value,1137966.27,44,0.9278,0.0722,27874.92,26
C102726,high_value,3607820.51,62,0.9917,0.0083,58676.11,65
C102727,new,3890.52,5,0.679,0.321,1145.9,99
C102728,regular,425902.02,23,0.8761,0.1239,21135.84,28
C102729,high_value,1095452.46,24,0.9229,0.0771,49455.65,135
C102730,new,11090.4,5,0.7835,0.2165,2830.9,39
C102731,regular,108471.38,27,0.9009,0.0991,4459.52,36
C102732,regular,52067.24,29,0.9036,0.0964,1986.89,15
C102733,regular,51096.82,12,0.9021,0.0979,4719.98,27
C102734,regular,144544.96,19,0.911,0.089,8350.78,42
C102735,regular,280421.74,30,0.9343,0.0657,10004.64,52
C102736,new,3012.23,5,0.7867,0.2133,765.77,50
C102737,regular,203978.03,10,0.8972,0.1028,22734.85,24
C102738,regular,379271.72,29,0.9281,0.0719,14091.84,87
C102739,regular,95578.33,14,0.9472,0.0528,7207.77,37
C102740,new,16973.66,2,0.755,0.245,11241.15,35
C102741,high_value,859726.83,56,0.9573,0.0427,16036.6,14
C102742,new,12881.63,3,0.8323,0.1677,5159.14,56
C102743,high_value,281741.87,15,0.9104,0.0896,20631.91,34
C102744,regular,86811.48,22,0.9912,0.0088,3980.96,28
C102745,high_value,1086446.27,31,0.8997,0.1003,38952.06,10
C102746,regular,284067.78,20,0.8945,0.1055,15879.31,11
C102747,new,6828.01,4,0.7372,0.2628,2315.39,45
C102748,regular,132020.27,25,0.995,0.005,5307.35,96
C102749,new,6443.03,5,0.7573,0.2427,1701.47,30
C102750,regular,120496.86,30,0.8875,0.1125,4525.9,30
C102751,high_value,824889.31,24,0.9433,0.0567,36435.7,56
C102752,high_value,340923.92,21,0.9643,0.0357,16835.46,78
C102753,new,5224.97,1,0.7652,0.2348,6828.06,22
C102754,high_value,2031021.33,47,0.954,0.046,45295.92,14
C102755,high_value,942406.75,64,0.8012,0.1988,18379.15,33
C102756,high_value,3016889.25,51,0.9626,0.0374,61454.81,50
C102757,regular,75306.75,16,0.9108,0.0892,5167.62,3
C102758,regular,31230.67,10,0.9567,0.0433,3264.29,25
C102759,regular,87779.41,18,0.9689,0.0311,5033.13,30
C102760,regular,118563.72,23,0.9016,0.0984,5717.85,27
C102761,at_risk,15578.18,12,0.6567,0.3433,1976.73,9
C102762,new,6197.92,5,0.7304,0.2696,1697.06,25
C102763,regular,247753.12,27,0.9445,0.0555,9714.92,31
C102764,new,2723.77,2,0.7542,0.2458,1805.64,16
C102765,at_risk,245497.91,24,0.5667,0.4333,18050.62,42
C102766,regular,127824.72,27,0.9016,0.0984,5250.66,62
C102767,regular,47247.53,15,0.973,0.027,3237.17,64
C102768,high_value,2370592.33,61,0.9681,0.0319,40140.85,20
C102769,at_risk,28924.64,5,0.6873,0.3127,8416.38,49
C102770,new,1587.69,1,0.7463,0.2537,2127.39,46
C102771,high_value,752780.73,47,0.995,0.005,16097.1,110
C102772,high_value,354798.33,17,0.9307,0.0693,22425.65,49
C102773,new,11913.46,4,0.7901,0.2099,3769.41,52
C102774,high_value,732371.83,34,0.9698,0.0302,22212.25,71
C102775,regular,83438.67,33,0.9398,0.0602,2690.5,12
C102776,regular,53759.45,8,0.9213,0.0787,7294.1,36
C102777,regular,53379.27,9,0.8767,0.1233,6764.89,100
C102778,regular,27302.81,6,0.9496,0.0504,4791.92,101
C102779,new,17981.38,4,0.8579,0.1421,5239.79,25
C102780,new,5727.49,1,0.7537,0.2463,7598.87,98
C102781,new,4814.44,1,0.6974,0.3026,6903.26,28
C102782,regular,149982.42,32,0.9325,0.0675,5026.39,43
C102783,regular,79244.81,11,0.8951,0.1049,8048.37,8
C102784,regular,290406.58,23,0.9041,0.0959,13965.68,85
C102785,regular,114759.62,29,0.935,0.065,4232.2,27
C102786,regular,169994.34,28,0.8895,0.1105,6825.73,9
C102787,regular,326249.93,33,0.8979,0.1021,11010.52,31
C102788,at_risk,73203.27,13,0.6155,0.3845,9148.77,2
C102789,regular,28982.7,7,0.9761,0.0239,4241.59,55
C102790,high_value,1889487.04,60,0.9614,0.0386,32757.42,74
C102791,new,12683.28,5,0.7244,0.2756,3501.76,15
C102792,high_value,413109.28,17,0.9062,0.0938,26816.3,14
C102793,at_risk,53390.31,24,0.6263,0.3737,3552.16,52
C102794,high_value,290526.24,20,0.9092,0.0908,15977.45,56
C102795,regular,91992.12,17,0.8397,0.1603,6444.35,21
C102796,regular,119494.47,20,0.9386,0.0614,6365.58,16
C102797,regular,77297.7,26,0.9408,0.0592,3160.06,66
C102798,regular,152909.67,24,0.8934,0.1066,7131.18,9
C102799,high_value,813665.07,60,0.9732,0.0268,13934.32,24
C102800,at_risk,50317.22,18,0.6285,0.3715,4447.98,16
C102801,regular,136351.81,22,0.9371,0.0629,6613.76,51
C102802,new,27422.76,5,0.8072,0.1928,6794.42,17
C102803,regular,97894.98,14,0.7927,0.2073,8820.68,72
C102804,new,1740.51,1,0.7692,0.2308,2262.82,23
C102805,regular,28423.51,9,0.9333,0.0667,3383.85,45
C102806,regular,104882.52,18,0.8915,0.1085,6535.74,18
C102807,high_value,702331.52,18,0.9616,0.0384,40575.33,39
C102808,new,4360.45,5,0.8138,0.1862,1071.65,19
C102809,new,8865.45,5,0.7836,0.2164,2262.63,13
C102810,new,8785.37,5,0.8479,0.1521,2072.37,56
C102811,high_value,2340939.76,67,0.995,0.005,35114.97,17
C102812,regular,163451.17,13,0.9047,0.0953,13898.15,17
C102813,new,3579.29,2,0.7711,0.2289,2320.94,37
C102814,new,3668.07,3,0.6517,0.3483,1876.05,42
C102815,regular,401369.07,22,0.8953,0.1047,20377.41,13
C102816,regular,323627.84,29,0.8491,0.1509,13142.79,49
C102817,regular,68856.53,22,0.92,0.08,3402.17,18
C102818,regular,168030.25,22,0.9169,0.0831,8330.15,10
